Q8TBF5,Q8TBF4
P48594,O15020
P19387,H3BSY2
Q9BY41,Q09028
Q8WWL7,Q969V3
Q9HCN3,Q9UP79
P06730,P60409
Q12830,Q4G1C9
P13010,P32245
Q01954,P78332
Q9NQZ7,Q9NRW4
Q9Y4Z0,Q05481
O95665,Q96P68
Q8NGV7,P00915
Q96RS0,Q6IPU0
Q9H6D8,Q9UM01
Q5VV42,P34981
Q9NW82,P47887
Q8N6S5,Q13683
Q9H2M9,O43736
Q01959,Q96BN2
Q14814,P62879
Q13489,P03973
Q14241,P41143
P35249,P0C6A0
Q562F6,O43768
Q96FM1,O95747
Q9UF02,P35452
Q9Y6I4,Q9H2C0
P09972,Q13129
Q14919,Q9NX09
Q96GX1,Q05066
D6RF30,O15260
Q5XXA6,P05230
P49895,Q9H1Z9
Q9NWS0,Q9UBX5
Q9H8W5,P47974
Q86TS9,Q15399
Q8IU89,Q68DV7
P47992,Q9NYA4
Q8WYB5,P26715
Q9NYP3,P03999
Q9BZE3,Q9H422
P48052,Q9NZL3
Q05655,P36897
O15439,Q96DE0
O75935,O75445
Q96H96,Q13435
Q9NWZ8,Q9H3U7
Q9BYN7,Q9HB20
P59103,Q8NBQ5
Q8WUF5,Q13303
Q9NYM9,Q8NDX9
Q96I51,Q15391
Q8N807,P57055
Q6UXZ0,O95817
Q86WI1,O75955
Q2VIQ3,Q9NX40
Q86VY4,P48506
P17677,Q8TB24
Q7Z417,Q14532
Q96FZ5,Q15349
Q9HC10,O00746
Q9NS68,P25101
Q99578,A0A0K0K1D8
Q86SG5,Q8TF08
A6NLJ0,P01859
Q9H9P2,P33991
Q01064,Q6R6M4
Q9NRM7,Q9H2U2
Q6P996,Q96AC6
Q8N1N4,Q9NYQ7
P53350,Q969X2
Q5RIA9,P04629
P08294,Q96CT7
Q4G163,P82933
Q9Y6R9,P33176
Q8N9L9,O15018
Q9HAJ7,Q96T91
D6RJB6,Q12923
O15391,Q5DID0
Q96SJ8,Q7KYR7
P12081,Q9NQS1
Q6NUM6,Q8N436
Q9HCP6,Q02413
P26651,Q6N069
Q9UHY1,Q96T58
Q9Y5I7,P50120
O75864,Q96PQ5
P42785,Q8N4L2
Q00526,Q13241
Q9UG56,Q9H598
Q99598,P0C263
P27487,Q96JB3
Q8NCT1,Q969G3
P13688,Q8N3J5
Q8NB90,P0C7N1
Q96KF7,Q8TC41
Q7Z3D6,Q99447
Q9HBX9,Q02577
P01011,Q9NTI7
Q9NP62,O75446
Q86V48,Q9H1Z8
O00409,Q99705
Q92804,Q8TAC9
Q8WTQ1,Q9H5U6
P01042,Q96C12
P62993,P63218
A6NHC0,Q9Y5B9
Q8WYA0,P23415
P21731,Q96AT9
Q8N141,Q9BYV6
Q9UPW0,P23284
Q86VZ1,Q12866
Q9Y6J8,Q8NGL1
P20151,P20827
Q13478,P78556
Q969Q5,Q96DG6
Q9UPU7,P24310
Q5VTL8,Q5VSL9
P34130,Q9NP50
O95998,Q6IPX1
Q02386,P34981
Q8WUP2,C9JBD0
P43235,Q8NEP3
Q13823,Q15078
Q8WVE7,Q96MU6
Q9H6Q3,Q96L91
Q8TDT2,Q15111
Q8WW34,Q9UBV2
Q9Y623,O43313
A6NFC5,Q8TF46
Q14244,P28065
Q99755,Q9HC38
P09327,Q9P1A6
Q9H999,Q12789
Q9NP64,P31415
P19474,Q99952
Q7L3V2,P68032
Q9HCB6,Q5TA45
Q9C056,Q92485
Q969M3,Q7L1V2
Q9NP80,P61960
Q9ULZ2,Q8TD86
P55017,Q495A1
Q8N8W4,P05230
Q02297,P27216
Q9NZK7,Q9BYV6
Q6PJE2,Q8TBX8
O00506,P14920
Q00604,Q8IVW8
P11177,A8MXY4
A8MPY1,Q9UF12
A6NMB9,Q6Y1H2
Q9Y281,P08473
P00441,Q9ULX6
Q6P087,Q9HCK0
O15243,O43670
P23634,O95071
Q8NG75,Q8WWK9
Q9BQ65,Q53S08
O95076,Q96IF1
Q9UPW6,Q9Y547
Q8NI27,A0A1W2PPM1
Q5JT25,Q6P1S2
A2A2Y4,Q8WVN8
P13995,Q9HBY8
Q8N119,Q17RP2
P08253,Q8IYJ1
Q9NWU5,Q5VSL9
A9UHW6,P62341
Q86YQ2,P56282
Q5TBB1,P20963
D6RGH6,A0PJZ3
Q9BXT8,O75953
Q8WWZ7,Q9C0B0
Q9NR97,Q9NQR9
Q92731,P81534
Q9HD47,Q8IZY5
P51957,Q8IX94
Q8N6M5,Q96PD7
Q8IYT8,Q16777
Q6PJE2,Q6P1J9
O95813,Q01524
Q2M2H8,Q8IZK6
Q8TAU0,A0A0B4J262
P01178,Q9UHC9
P23760,Q92904
P28290,Q9H3Y6
P23415,A6NGB9
Q9UJT9,O14626
Q9BT30,Q9H267
Q8IZS8,Q8NE28
P49321,Q14289
Q9UII5,Q9NX38
Q9UBF8,Q5QGS0
Q7Z4G4,Q9P0W2
Q6PXP3,Q8N109
Q9Y2K5,Q12756
Q9GZQ3,A6NI79
P49137,P04843
Q99574,Q7Z5D8
Q13835,Q86V81
P49335,Q6ZRH7
Q9BVK6,Q8IYU2
Q07352,Q93096
Q7Z6V5,P01699
Q8NEM7,Q13156
Q8IVC4,O76093
Q76I76,Q9H488
Q1ED39,Q96NZ1
Q07065,Q9Y3D7
Q6ZN66,Q9H0F6
P54578,O75592
Q96KQ4,Q8NGZ5
Q8N998,P0DPI2
Q96MB7,P35503
Q15846,Q16555
Q8NF64,Q96E39
Q96F46,Q5T1N1
P62633,O94855
Q8WXK3,P49641
Q8NG27,Q9Y4I5
Q9UGT4,Q13740
Q96HE9,P04180
Q8TB69,Q11201
Q13185,Q7Z340
Q9Y2P4,P63000
Q96Q06,Q9BPW8
Q8WU58,Q8N100
Q86U28,O94874
Q9BXU9,P09467
Q00577,Q8WTX9
Q8TE54,Q9UBT3
Q8NEM0,P0DJD9
Q6UXI7,Q86T13
Q04759,P11836
Q9BQS2,Q5T8A7
Q8WVM8,P17021
P10109,Q9UBV7
Q86Z20,P0CB38
P62277,P00966
P19404,Q7L014
Q8NBI3,P48751
P19113,Q86XZ4
O15525,Q86W33
Q8IW19,Q14549
Q9UQC2,Q7Z5Q1
Q16644,O15353
O60902,O95876
P40199,P57796
A0A0A0MT70,Q9C0K7
P63241,Q6PUV4
P84085,Q9H0R5
Q9UBS4,P00488
Q92896,P20594
O15439,Q9C0F3
Q8WWR8,Q9NX24
Q11203,Q9Y3V2
O00462,Q5VWI1
Q9NRZ7,O95405
Q2M385,Q9NRJ3
Q5VZE5,O14964
Q66K14,Q9HCE6
P25713,A0A584
Q9UBU8,Q96B18
Q02040,Q9UQB8
Q6EMK4,P49748
P13645,O00762
A0A0B4J279,O75843
O43361,Q75N90
Q86YW9,O95235
Q6ZPD8,Q14686
Q96HR8,Q9UPT6
Q9H0Z9,Q86UD0
P04733,P51688
Q8TDI8,P78317
Q96QU1,P47928
P62316,P08913
Q9Y696,P23297
Q99623,Q8NGR8
Q8WUG5,Q8NBC4
Q96CE8,Q8WV48
O43613,Q8WXJ9
P78382,Q969Z0
Q9H8H0,Q92985
Q9UJ99,P24046
Q96LT4,P06126
P08254,P05062
A1YPR0,P63279
Q13610,Q58WW2
Q8NI32,P60763
O95800,P61024
Q86VI1,P12524
Q15046,P04908
Q969N2,Q86Y25
Q96AX1,Q6P4R8
Q96MW1,Q9Y4U1
P06870,Q9C035
Q9Y365,P11586
P48645,Q9Y343
Q16553,Q13347
Q6ULP2,A0A024RBG1
O14836,Q5VTR2
O94983,P42658
P20151,O95998
O43678,O95644
P0DML3,Q9Y6I8
Q15911,Q6FI81
O75161,C9JLJ4
P30550,Q9P2X3
O75037,Q3KNS1
P47736,Q17RC7
Q8WY64,P11166
Q14185,P63272
Q5VTH9,Q14410
Q10471,Q969P5
Q92597,Q96JB5
P15907,P02818
P48147,A3KMH1
P62328,P05026
P14136,Q9NSN8
Q9H339,O14730
P0DMP2,Q9BV44
Q9NWB7,P43363
Q9Y5L5,Q9HBH0
P08240,P10646
Q9HCI5,P06396
P53618,Q96IU2
Q9NV06,Q5T5Y3
Q9Y3Q8,O43559
Q9BSK1,Q92769
Q9BZL1,O14727
O00463,O00155
Q5SRR4,Q9NVN3
Q9BT25,Q9ULG6
P49137,Q9BRQ6
A0A0J9YX35,Q9UPZ9
P78559,Q7L5Y9
Q8IWT3,Q16739
P49758,Q8NBM4
Q8NH05,O75129
O95831,Q8IYS8
P26572,Q15111
O43482,Q9NP90
Q96EH8,Q6ZVT0
Q9UPS8,Q8NGL3
P04217,O75817
Q8TDW7,Q99944
O14757,Q9UKI9
P0C2W1,Q8NEV8
Q92994,Q14623
P40425,Q92952
P52741,Q9HCM1
Q5T4D3,P04843
Q5VSY0,A8MVW5
P67870,Q02577
P14735,Q96PE3
Q9UHH9,Q13489
Q8N684,Q8TAQ5
P49796,Q9H320
Q15696,O43897
O75185,Q9BUT9
Q5MJ70,Q10571
P16233,Q96KN9
Q9NYU1,Q00987
Q00526,P0CJ92
O15496,Q5VYV0
Q5T1A1,Q6ICI0
O14530,P12872
Q5VWQ8,Q9NQ34
Q9BU61,Q8NE09
Q96A47,O14990
O75969,P59190
Q9H334,Q8IYX1
O75794,Q7Z5B4
O15409,P61925
P14616,Q8NGP3
P28676,Q8N257
Q13405,Q9Y277
P32856,Q5T655
Q9NQZ2,P28347
Q68DK2,Q9HAW7
O95453,O00339
P62861,Q7L1I2
Q12788,Q00325
P54132,A0A0B4J280
Q8NEB5,O43147
Q9UMY4,Q12770
Q2TAL5,Q8NBK3
Q5H9L4,Q8TER0
Q8NCW0,Q1A5X7
P35638,Q9NVD7
Q96HN2,P05108
B4DYI2,Q8NH40
P80162,P18846
Q13261,Q7Z2Q7
P25787,Q6UB35
Q9C0C4,P26371
P98164,Q9NYW5
Q92523,Q15542
P57771,Q9Y2I7
Q9NVP1,Q04206
A6NJ78,Q9H1B4
Q9UBN7,A0A0B4J273
Q9UGJ1,P09467
Q96EB6,P30968
Q99608,Q6ZMV8
Q92617,P17707
P68363,Q6P1Q9
Q92520,O14627
Q6VVB1,Q08289
Q9Y4X4,Q96EK5
Q05519,Q9BQS6
Q9BT04,O43379
Q8WWZ1,Q8N131
P40145,O43513
Q96PP9,Q99653
A8MYZ0,P80108
Q9UBS4,P56730
Q12974,P08138
Q8WV07,Q96PB1
P20930,Q8N8Q8
Q902F9,Q96QD8
P51693,Q9BX46
Q14690,Q12805
Q8IZQ5,P20827
P10914,O43164
Q9BYB4,Q9ULG1
Q96MT3,Q7RTX1
Q5T447,Q70EK9
Q9H340,Q5T1C6
Q92502,P40199
Q16617,Q8IZD2
P48050,O15212
Q92604,P61923
P51810,P12018
Q8TE77,O00410
Q0VDD8,O00161
P00846,A0A0B4J1V1
Q86TM6,Q9NXK6
P58499,Q8TCT8
Q96EH3,O00168
Q9ULU8,Q9H490
Q9BQL6,Q9HA64
Q9BR61,O00401
O75113,P16870
O14950,Q6UX82
P42771,A0A0C4DH33
Q9UGR2,A6NI73
Q9NUE0,Q9ULW6
Q99457,Q58FF6
Q96DZ5,O95153
Q99731,Q8IWW6
P13646,Q96AA8
Q06432,Q04206
Q9Y6X8,P0CV99
O43819,Q14929
P11488,Q8WXD2
Q5T8D3,Q92982
Q08AG7,Q9UN74
P01833,Q9BZK7
Q15029,P01275
P42566,P23526
Q14141,Q3KQU3
P24855,Q1W6H9
O00204,Q9NZ43
P82673,O15155
Q96KK5,P08912
O60811,Q96Q05
A2RTX5,Q9NZ45
Q8N126,Q9NPC2
Q8WZ82,O95198
Q9Y614,Q7Z2W4
Q96JM7,Q6NS38
Q9Y4F5,O60930
Q09470,Q9ULI2
Q12874,Q86VH2
Q9NZJ6,A6NFQ2
Q6WKZ4,Q9P1Y5
Q96M11,Q9UJK0
O95025,Q96NB3
P16157,Q96PB7
Q14093,Q8IV01
A6NGU5,P47755
O95427,Q8NI51
Q96QS1,Q9HB09
P00439,Q9NTZ6
Q5FWF7,P34932
Q99437,Q9NRY6
Q9Y5Y3,Q8NGU1
P50395,Q96AE7
Q93077,Q9H7T0
Q9Y692,Q9Y4K0
Q9ULS5,Q5TGZ0
Q99714,P05023
Q9UHC6,Q7Z6A9
Q99614,Q2NKQ1
Q8N8E3,Q86YD1
P08174,Q8NGY7
Q8NGF8,K9M1U5
Q7Z591,Q9Y5X4
Q969N2,Q9Y5B6
Q9BW60,A6NFK2
P49961,O75436
Q9GZR5,Q63HM9
Q70Z35,Q9GZY6
Q09470,Q9ULS5
P61201,O15399
Q9NQ89,Q96G04
A6NIE9,P61981
Q9UGC6,Q9BW91
Q9UPT8,P30793
O95568,P61326
Q96JW4,Q9UJ14
P00751,Q96SU4
Q9UJM3,Q6RW13
Q96GC9,P28288
Q9UJZ1,Q9Y243
Q8N5F7,Q9Y2Q1
Q99877,Q9BQI0
Q9UKB1,Q96AT9
Q96I82,O95259
Q9NUE0,Q9HCC6
Q8NHW4,Q9NR28
Q9BV44,Q7LG56
Q6ZTW0,Q02643
Q8IZ08,Q92764
Q9Y6E2,Q969H0
Q14CM0,Q5JPI9
A2RUU4,P28908
P01266,Q92600
O95487,P15848
Q8N8U2,Q8WXD5
Q10713,Q9UBX0
Q9BZJ8,A6NFA1
Q9H2T7,Q8WYK0
P56556,Q9NZ01
Q9UKT5,Q5JVG8
Q99999,Q6BAA4
Q9P2M7,Q9BTK6
Q9UKD1,Q8IWT0
P22455,P14778
Q7Z7K6,P0C264
Q9P2K6,Q6P3W2
Q6ICL3,Q13283
Q9Y4F3,Q15389
P42224,Q5TAH2
Q9H257,P32247
Q16099,Q1W4C9
P31271,Q8IXT2
Q9UIK5,Q92484
Q86YM7,Q6IFG1
O14494,O75038
P49736,Q8NG78
P39023,A0A0C4DH29
Q9P0K7,Q6P5S2
Q9NRD9,P17535
Q92667,Q13103
P35080,A8MXE2
P32970,Q8IXI2
P0DN84,O14798
O76080,Q9UEY8
A0A087WSY4,O95810
Q8WUJ0,P38646
Q9HD33,Q9H3E2
P09228,Q9Y5B9
A0A5B9,Q53GL0
P00740,Q9H788
Q8WYN3,O43561
Q8TBY8,Q9BRX5
Q4VXU2,P20393
Q15649,O75582
Q96EB1,Q9UKJ1
Q96JE9,Q03721
P19338,O15537
Q86XP0,Q9BWF3
P09923,Q2TAY7
Q7Z3E1,O95782
P30926,P56706
Q9UJU3,Q8TD16
P20849,Q9HBD1
P47871,Q96RY5
P18405,Q6P2H3
Q96BR5,Q9H6T3
Q9UGV2,Q9Y281
Q99719,Q9H2P0
Q9BQ90,Q9BZL4
O14967,P49238
Q86WA9,Q0VD86
O95954,Q8IWF2
Q9HAS0,Q8TAA5
Q9BXA9,Q6NZY7
Q9NP92,Q8TBZ2
A6NC98,P35225
Q9UHK0,B7Z6K7
P05412,Q96P53
Q96RI1,P62995
Q15649,P05177
Q16878,O94829
P0C091,O14791
P23142,P49715
Q86UQ0,O43768
P30613,O75556
Q7Z419,O00255
Q9H5I1,O60279
Q8NGY7,Q969E8
Q8IV16,Q9UBS5
Q8IX03,P49802
A0JLT2,P50749
P13489,P54792
Q9BYB0,P55774
Q68DQ2,Q2M1Z3
Q96T66,P02654
Q6NSI4,Q9P266
Q9Y376,Q8N4Q1
O15342,Q9H019
Q13015,Q8TDE3
Q01415,Q16773
O14569,O00757
Q9UNY4,Q9H816
Q8N556,P84996
Q9UHI7,Q5VYJ5
Q10586,Q86Y25
P53420,P18124
Q8WW36,Q8N4L2
A4D0S4,Q8IY31
Q8WYL5,Q5T1J5
Q9NR30,O95279
Q15833,Q9H3R5
Q8TEE9,P28360
Q5RI15,Q13574
Q8IYK2,Q5JVG8
Q9P1Y5,Q5TAT6
O95486,Q9Y2Z0
Q5KU26,Q15836
Q6ZWI9,Q15833
Q14185,P42229
P41440,P23467
Q9Y2F5,Q9NZV5
Q96LB1,P09038
Q9UBW7,O95602
P16930,P02790
Q969P5,Q8NHQ1
Q92523,Q13952
Q15562,P38435
Q8NHV4,Q7RTT6
Q9UKJ5,Q12974
Q8N766,O60312
Q96K21,Q9UGF6
P35557,Q9Y426
P11182,Q0GE19
P35625,O14804
P03928,A0PK11
Q6UXG8,P54762
Q8WXJ9,Q9NSE2
Q9UM13,O75829
P20851,Q9Y262
P30559,Q9UQP3
P02654,Q6UXK2
Q7Z7A4,P49335
O60449,Q70EK8
O00501,Q9NR34
Q2I0M5,O43196
A8MXZ3,Q9HCC8
Q86U70,Q9NXE8
Q9C005,Q8NEV4
Q96CK0,O14986
P56177,O94832
P61204,Q9H299
Q8IWU5,O75122
Q12999,Q9NR20
Q96FE5,P82921
Q5T6J7,P00973
Q8TDQ1,P60507
A0A075B6N4,P06126
Q9BYK8,O60688
P02749,O15049
Q9HC62,Q9UNM6
P01909,P31268
Q00839,Q96E35
Q969V4,Q14690
A8MTZ0,Q5U5Z8
Q92562,Q99062
Q9Y2U2,Q92858
Q6ZN28,Q9NV56
P0C7X3,O15318
Q6NTE8,Q02846
Q92835,Q1RMZ1
Q96PJ5,Q15329
P50219,Q7L5N1
P06899,Q9BZA8
P02776,Q9NWS0
Q9NQZ2,Q16695
P84085,Q9BVK8
Q9Y6A5,Q6PJQ5
Q8NHY3,P25942
P05166,Q13111
O76021,Q8IWB7
Q8IWE2,Q8IZN3
O75208,Q14449
Q8N972,Q02548
O60476,Q8N8R3
P11137,P31943
Q9HB21,A8K2U0
Q8NAP3,Q969W8
Q9P270,Q9NVV0
A6NMN3,O95150
Q5QJ74,P0CL85
O95206,O95429
Q9H7J1,Q9HAQ2
Q30154,Q8N184
P0CB47,O95696
P18074,Q5T0T0
Q8IXH6,P78540
O15244,P98171
Q5JQD4,Q9Y376
Q9BPX3,Q14929
Q8N490,Q7Z739
Q9Y4H2,Q2QD12
Q8N365,A2RTX5
Q8WXH2,P29320
Q8N428,Q5VWG9
P60008,Q9UKM7
Q9NUD9,Q3SY69
P0DM35,Q9BQ48
Q15834,P31645
P49788,Q8NH49
O14681,Q9NUL3
Q2M2D7,Q9NTX7
Q9BWV3,O15056
Q9BY78,O43252
P48426,P56545
Q96AQ8,Q93045
P30530,Q8N6L0
Q9Y2X8,Q9H3K6
Q9UF12,Q9H069
Q92685,Q02535
Q03001,Q86Y39
O75165,P36507
Q5T4T6,Q96NY7
P18089,P67809
Q9NWK9,O95997
P47872,Q96MC5
Q7Z5A9,P27930
Q15459,Q96RW7
Q5VST9,Q9P296
Q6UWF3,A6NHS7
Q9H0A0,Q92963
O15440,Q9Y446
Q14781,P41134
Q86V48,P57727
Q8TDG2,P20396
Q86UK7,P54845
P15621,C9JLR9
Q9BWU0,P58304
P40126,Q6P3S1
Q9C0H6,P01019
P50851,Q15149
P40123,Q96IS3
P0C7H8,P07384
Q9P2D0,Q86YF9
O75564,Q8IZN3
C9JJH3,Q9H1J5
P50747,Q02930
Q02080,O75052
O60447,Q9BSH5
P0C7X4,Q9NX47
P22736,Q008S8
Q9H2X8,P56180
Q9Y4A5,Q96KX2
Q14683,Q76MJ5
Q96SZ6,P00390
Q13526,P28476
Q14833,Q9P2H5
Q13277,Q13753
O96020,O95271
Q3LI63,P23327
P15927,O15537
P57775,Q8NGZ2
Q5VZE5,O43759
Q99808,Q9NPH3
Q96LL9,Q9H6F5
Q6DN14,P51398
A0A075B6T8,P30711
Q93045,Q8IV61
P20061,Q9Y4K0
Q9C004,Q9UGI9
O43908,Q16288
Q06643,P98173
Q9Y5N1,P78413
Q9NY30,P35226
Q9UJU3,P23588
L0R8F8,Q401N2
Q99558,A8MTJ6
A8MWE9,P04629
P55085,P25774
Q99519,Q719H9
Q14213,Q9UPV7
Q9P0K7,Q8IW45
Q8WZ04,Q96AY3
Q5T1R4,Q9NS85
P10301,P51449
O95352,Q6T4R5
Q9NQ84,Q8WXG6
Q96S06,Q96PQ0
Q96F24,Q6P2C8
Q15004,Q8N165
Q6IA86,Q8NE18
Q9NQ03,Q8NHS3
Q5T9L3,Q9NZV5
P22528,Q92858
P29279,Q7RTU0
Q30201,P43403
Q9NWZ5,P10153
Q9P2J2,Q9UBF1
A2RUU4,Q9BQ69
Q9Y2K5,P01225
Q9UHX3,Q99742
Q9BZW8,O43808
P33908,Q9NSC7
P40763,P04075
P63313,P01871
P01762,Q8WV24
Q96RU2,Q96EU7
Q8WU20,Q86Y34
Q06187,Q9UH92
Q9BR09,Q8NGY1
Q6L8H1,Q969Z4
Q5T2T1,Q96A54
P08559,Q86Y38
P11308,P08473
O95365,P27635
P48039,Q9HCK4
Q6VVB1,P49286
Q9UBU2,P78324
O00255,Q9NVF7
P82279,Q5W0U4
Q96NT0,P04626
Q8NBZ7,Q13425
Q9UEY8,O76039
Q701N4,O95154
P52298,O94923
P41440,Q8WXX5
P35125,Q9H324
Q96PD6,O15551
Q96CT7,P54284
P21580,B8ZZ34
Q96IM9,Q12955
P48449,P18669
Q9NQX4,A0A539
Q9UGB7,Q75LS8
P48058,P24844
Q9UDW3,A0AVI4
Q969F1,P0DP74
Q96GX5,Q0VDE8
P18627,P42356
Q9Y2K7,Q6P9H4
Q9GZS0,Q6PJG2
P11182,Q7Z3J2
Q5T2R2,Q6UWT2
Q96AQ8,Q6ZU65
Q969H6,Q9P2H5
Q6XYQ8,P25325
Q6E213,Q9UBF8
P12644,Q13395
P10588,P04271
P12931,P56704
Q9NVA2,Q6L8Q7
Q99593,O60356
Q9BY78,O43156
Q6ULP2,O95045
Q96BZ9,Q9UGL1
P23588,Q99612
Q8IZC7,Q86VV4
P43115,Q92543
O75578,O75610
Q9H2W1,Q5TGZ0
O15541,Q9UJM8
Q6ZS10,Q9Y278
P61081,P61968
Q969T4,O00458
Q01085,Q99808
Q05925,P09132
Q9GZM5,Q14145
O95433,Q13585
P22888,Q8WXK1
Q96K12,Q8TDV2
P46695,Q9Y5Y9
Q9UPW6,Q14137
P19827,Q9UEU0
A0ZSE6,Q8IYF3
O14618,P23276
P51654,Q8NFZ3
Q14012,P60484
P29400,Q13015
Q711Q0,Q02833
P01566,Q0D2K3
P30838,Q8NHH1
Q9UBG7,Q9H7P6
O76090,Q7Z2G1
O14562,Q9P015
Q8WYK2,Q92637
Q99643,Q6IMI4
P59095,Q9Y2U2
Q9H8G1,Q86SJ2
P09211,Q8IUI8
Q96M91,Q9UKG9
Q5SRI9,Q9NY64
Q9H205,M0QZC1
Q9UHC3,Q9UI38
Q8NHP8,O00470
P36542,Q9UMS4
Q9H3F6,Q9H2E6
P24386,Q9UEW3
O75747,Q13061
P63132,Q9H8K7
Q8NDX6,Q9Y576
O94925,Q9HC97
Q6ZN57,P13473
Q9P298,Q96LL9
Q8NBT0,Q9H9S3
Q86SP6,Q01105
Q9H777,Q96JQ0
Q9UNN8,P39877
Q13635,Q8N144
Q10587,P14598
Q2M3T9,P35568
Q3KQV3,A0A1B0GTH6
Q86UF2,Q8TAE7
Q8N140,Q9NY27
Q9UMN6,Q8IVW4
Q8N4W6,Q8N3F9
Q9UNE7,P53618
P35749,Q03135
P48065,O43556
Q8N1I0,Q9NS85
Q92547,Q9BXJ0
Q96CA5,O60765
Q86XR5,Q7Z403
Q9UBK8,Q16281
Q9H668,P01148
Q9NPA0,Q9NZJ9
Q01524,P24844
Q9NRR4,Q6W2J9
Q96J65,Q75V66
Q5SWL7,Q02223
Q9P2T1,Q8IZ07
Q03188,Q96I27
P31483,Q8NH18
Q9BRT3,Q8IXQ5
Q9UQB8,O00458
Q96M86,Q0VAQ4
P14678,Q01523
Q9BWV2,Q9BVT8
Q13131,Q5EBL8
Q7LBE3,O60294
P49223,Q9UHR5
Q14749,Q13283
Q9BT67,Q9P1U0
Q8N2Q7,O14772
Q92759,P20815
Q9H334,Q9H0R5
Q07011,P51681
O76003,Q15431
P10914,P00387
Q9BZS1,Q7Z478
Q6UX98,Q9BXA9
Q3B8N2,Q5VWI1
Q9NSA1,Q7Z4S6
O60682,P03973
O00548,Q8NFW5
Q7RTZ1,Q6ZQY3
Q9H310,Q9UKK6
A0JLT2,Q13613
Q8IYD9,O15353
O60739,Q8IZX4
P16452,O94832
A3QJZ6,Q96LR4
P20648,Q9NR82
Q8N8Q3,Q496F6
Q9Y2Y4,Q14CB8
Q9UBM8,Q12951
Q8NDB6,Q8N782
Q9H0V9,Q86UD7
Q5T7V8,O43586
P49767,Q13042
Q93050,P59780
Q9NWT8,Q9NYF5
Q6P4I2,P37275
Q5QJE6,Q96CD0
Q14397,Q9Y2Y6
P51508,Q6UUV7
Q9H2H9,Q9UNX3
P51449,Q99959
A0A0B4J1X8,Q8TA86
Q14831,Q8IZL9
Q6YHU6,Q8NFH3
Q9NZB8,P52742
P23468,P35368
P22570,P01717
Q53T94,P45844
O00567,Q9NQR4
Q6ISU1,H3BQL2
Q9NQX7,Q96SW2
Q9NWM8,Q92844
Q9UIF8,Q8TBE1
P51523,P33240
Q8N8U3,Q8TAV3
Q96LD1,P12931
Q9UI12,Q1HG43
Q8IWU2,Q8WXR4
Q86TJ5,Q9Y5F7
P38159,O75037
Q9Y291,Q6ZWL3
Q49A26,P28907
Q86VY4,Q86VH2
Q9UKJ0,Q6ZN16
P32314,Q9H9D4
Q96F07,Q9HCK4
B4DYI2,Q8NH54
O95365,Q8NEX9
Q9HAV7,Q9NWS8
O75610,P14061
Q6ZSU1,O95868
A8MTL0,P62913
Q8TEU7,Q96TA2
Q9NSU2,Q92692
Q9UIG8,Q14197
Q6NWY9,Q06124
O75912,P16403
Q6ZSS3,Q9H3H5
Q96HP8,P35613
Q7RTT3,Q14749
Q8NCR6,Q92765
Q7Z7E8,Q8IYB7
P07320,P54284
Q13435,Q14669
Q9Y6F1,Q6PII3
P05496,Q8N423
Q99598,P40337
Q9NXV6,Q92903
Q5VZL5,O95674
Q99650,A6NI79
O43427,P19484
Q9NZ43,Q9NZJ0
P21926,Q9H6Z9
A8MT70,Q9Y250
Q12947,Q8IZU1
Q9Y561,O75955
Q9H6L5,Q7Z7B1
Q86UE4,Q9HB63
Q9UNI1,O95630
Q8TAX0,Q8N8N0
Q9NX57,Q15785
Q9UKP6,Q2NL98
Q6VEQ5,O95190
Q99853,P60228
Q03405,O76064
Q8IYR0,Q96BN8
A0A1B0GV85,Q15375
Q6ZMY9,P14866
Q8IWL2,Q7Z4V5
P03928,Q9Y4R8
P53985,Q9BPU9
Q9H999,Q9HB15
Q13562,Q9Y6Y0
Q8NGV0,Q9Y6C2
P24928,P63215
Q96N21,P78345
Q9GZP4,Q3SXY8
Q5SSG8,B7ZC32
P11464,Q8IUC8
O43766,P26378
P03901,Q96RD0
Q5W0Z9,Q9BWF3
P51854,Q6P2E9
Q08AG7,Q494U1
Q13232,O43424
Q8N4P2,P55082
Q9Y6Q3,Q96LU5
P04731,O95602
O95721,Q96PV7
Q9UL16,P11274
Q03431,A5D8W1
P52815,P26012
Q9UQR1,O95214
Q96LW1,Q96N38
B9A6J9,Q04695
Q16629,P51397
Q16853,Q8IXT5
Q8NG06,Q14896
P19367,O43310
P43489,P01614
Q8N1I0,P55265
Q9Y5Z0,Q8IYR6
P0CG13,P09486
Q99102,Q16635
Q9HC56,Q03692
Q9NVE5,Q69YH5
P07101,P55808
Q9HCU9,Q96NX5
Q8NEQ5,Q6IEU7
Q8N5U6,P13647
P22083,Q86X10
P40937,Q96QV6
Q13867,Q6P4H8
Q9Y3E5,Q92482
Q8NBI6,Q69YN2
Q8NDW4,Q8NC51
Q8N5W9,O60928
Q53FV1,Q2VYF4
O75564,Q6BAA4
Q9Y485,O60330
O95397,Q08289
Q96DU9,Q9UQM7
P54274,O15446
P62070,P05187
Q9Y241,Q6UXZ0
Q96M93,O95470
O43464,Q96H72
Q9NVP2,Q96KP4
P02489,Q9BQ50
Q14213,Q9BV19
Q5JVL4,Q8TF30
O75208,O95049
Q13643,Q9H857
Q86YV9,Q86XE0
Q9NY93,Q12879
