Q8TBF5,Q8TBF4
P56817,P78563
P61266,Q14653
O43174,P51398
Q8NHV1,O00472
P07602,Q6PGQ7
Q8NFT8,Q96DA6
Q0D2H9,Q96A83
Q04864,Q9BWG4
Q6ZWK4,P55769
Q8N163,Q9Y576
Q2QGD7,Q6PF04
O76080,Q9UEY8
Q86Y97,Q9HBI1
P09629,P13051
P62942,P0C0S8
Q14990,Q8TDE3
Q9BT78,Q9Y485
P10412,Q9BTV6
Q9H175,Q86W26
P05230,Q86X29
F5GYI3,Q8N5I2
Q9BRH9,Q16527
Q96P70,Q6UWV6
Q5H9L2,Q9UHV9
Q9NUP9,Q6IN97
Q5KU26,Q15836
Q86TB3,Q9Y458
Q7RTZ1,Q68DV7
Q99684,P05114
Q99665,P35226
Q8N448,Q9Y6D5
O14901,P06127
Q9C035,Q5TB80
Q5TA45,P52435
Q8IV53,Q9NRD5
Q6XZB0,P46663
Q9BRT9,P27987
Q9NXH8,Q9BQ08
Q05066,Q86UY5
O60858,Q9N2K0
Q5SYB0,Q9HBM6
Q13435,Q14669
P14920,Q9BQ61
P15018,Q9BWV1
Q8WXE9,P43403
Q12887,O00755
Q14993,Q53GQ0
Q8N1W1,Q8WV93
Q8IZT6,A8MWK0
P56693,Q9HC98
Q9H8U3,P21796
Q9H9C1,Q17RB8
Q96RP7,P09630
Q8WV07,A0A087WVF3
Q9NS93,Q4LE39
Q9HC10,O00746
Q7Z4Q2,P25942
Q8N4C8,Q6P996
P29120,E9PJ23
Q8IZP9,Q9NRC6
P49798,Q8WWF8
A7KAX9,Q15392
Q9UL54,P11230
Q9BZV3,O75311
P56373,Q9Y216
Q9NRZ7,O95405
O15371,Q5JY77
Q7Z6B7,O75420
Q9Y5Y9,Q9UMQ6
Q9UBC0,Q8NCK7
Q06418,P0C6T2
P48145,O75899
O76082,Q96G97
Q15649,P05177
O43766,P26378
Q8WXW3,P11230
A2RRD8,A6NNF4
Q86YV6,A0A075B759
P20815,P43489
Q9UPQ0,O00115
Q2M3R5,P06126
Q0WX57,Q96Q11
P12931,Q96JB5
Q9UHM6,Q8IWB6
P09471,Q92552
Q9NVE7,P35222
P41091,Q9NZ43
Q8NGL9,P34810
P01137,Q969X2
O43548,P55211
O15431,Q96E29
Q9P015,P17544
P14598,Q969E8
Q04759,Q8TDR0
P10588,Q9UKC9
P16383,Q9BWT3
Q16647,P60014
P0CJ85,P69905
Q96EY1,Q14554
P10643,A1X283
O15354,A0A0B4J266
Q92953,Q86YV9
Q99784,Q14657
B5ME19,P63096
P14859,P57076
Q99567,Q14330
Q96EL1,O95785
Q14160,P55008
Q92772,O60662
O15090,Q9UKF2
Q17RF5,P56177
O95167,Q86XK2
Q9Y294,P49137
Q16654,Q96PX8
O76074,Q717R9
Q96MB7,P35503
Q8NH02,O43559
Q96A26,Q9BWC9
Q92994,Q9UBT7
Q9NZH4,Q4VCS5
Q86U17,Q32MK0
Q96JE9,Q63HQ2
Q9HAV0,Q8IW93
P50395,Q96AE7
O94856,Q9P266
Q9NRP7,Q6NTF7
O14613,P08729
Q9H222,P05543
Q8TBH0,Q96EV8
P15923,Q7Z4R8
O77932,P24752
P60006,Q96AG3
Q17RN3,Q06413
Q9UBQ0,P56748
P28907,Q99489
Q9Y6A4,P20290
Q9UHH9,Q13489
Q9UJA5,Q7Z3J3
O15164,O00222
Q6QN14,Q92870
Q9Y6X4,Q9NZD8
Q07889,O00592
A5YKK6,Q9NUA8
Q9H5I1,O60279
D6R9N7,O00562
Q92786,Q5TF21
Q96FA3,Q9H2A2
P26599,Q6P050
Q7Z591,Q9BYZ8
A0A075B6X5,Q96RL1
Q9P0L9,O00233
P78381,Q96HR3
P01601,P20800
Q6ZSY5,O00321
Q9H015,P09238
O75787,Q8NGC1
P28290,Q6PFW1
O14957,P0DP72
Q13671,Q8NCA9
P13637,P48431
Q92526,Q9Y4G2
Q9HB65,Q5T2W1
Q8IZH2,Q9P0R6
P36873,Q92847
Q96NN9,P33241
P33260,Q86Y37
Q8WUJ3,Q9NSI5
Q96S44,P0DPB6
Q9BQQ3,A6NHN0
O00219,P52943
O95935,Q9BSR8
P62316,P08913
O00370,P78543
P51153,Q14681
P29460,Q9P2G9
Q8IXI2,Q96GW7
Q4VCS5,Q12802
Q15406,Q99442
Q8IX07,Q9UFF9
O15020,Q9H490
P47211,Q9Y234
Q9Y2N7,Q7Z2Q7
Q9P2M1,P35462
Q9Y6W8,Q5TA76
P07902,Q8NDV7
Q68CZ2,Q15700
P51677,P00709
Q99558,Q96Q42
Q6PIF6,P54652
Q8TB40,Q04760
Q15776,Q8WWI1
Q9GZM6,P53778
Q9NZ56,Q00613
Q8IV16,Q9NRY6
Q96BA8,Q9NTM9
P51151,A0A1B0GVX0
Q01151,Q15369
Q9NVV4,Q7Z7B0
Q8IWU6,Q9Y572
Q96LW1,Q96N38
Q8N131,O95433
Q53T94,P45844
P48730,Q5JS13
Q99538,Q86UX7
Q01113,Q9Y657
Q99856,P21757
Q13753,Q9NRM6
O43617,P28749
Q68DQ2,Q2M1Z3
Q9BQ31,P25398
Q6ZQW0,Q14534
P29400,Q13015
Q14093,Q5SW96
Q99871,Q5T5D7
P61575,P12111
Q5SZL2,Q9H5L6
Q92791,O94921
Q5FWF4,O43474
Q92502,Q16877
Q14118,Q9H4B8
Q9Y3Q0,P01036
P16615,Q8N427
P02765,Q86Y78
Q8IW93,O60508
Q8WVZ9,Q92558
Q96BN8,P43115
Q12962,Q05923
P78559,Q7L5Y9
Q96A26,P0C626
Q14565,Q9UKI8
Q9GZP8,P0C263
Q9H2A2,O60343
O15431,P52741
Q04771,A6NHR9
Q96HG1,Q15035
P51817,Q96KR1
P58004,P61513
Q9BSK1,Q92769
Q6PCE3,P22830
Q68CP9,O00462
P12314,Q6PXP3
Q6IA69,Q12805
Q99828,Q9P244
Q9UJF2,E9PGG2
Q8NCL9,Q8NH73
Q9ULW2,Q8NFI4
P23497,P34897
P0DN86,Q8WVZ9
Q99969,P54619
B2RTY4,A0A0C4DH32
Q96I59,Q8IYT8
Q5T7P2,Q86U70
Q9BYQ2,Q9Y2P0
Q9BT17,P61966
P19404,Q7L014
Q8NEP7,Q9Y4C1
Q9BYR0,Q92989
Q7Z3D6,O95363
Q9P2N2,Q8TF01
Q9UNW8,Q8NGC1
Q9NXH8,Q8TCT0
Q99698,O60518
Q86UR5,Q96H12
Q6IMI4,Q9P2W1
Q2M2H8,P0CH99
Q9BWT3,Q9NZV5
Q92731,P16118
A0A1B0GUW6,P25024
Q8TAK5,Q8N3J2
P09327,Q9P1A6
Q9UHI7,Q5VYJ5
Q9NZ63,Q86XR7
Q5VWN6,O14818
Q9UKJ3,Q70Z35
Q9BQ90,Q14978
Q04446,Q17RR3
Q5VZL5,P56645
P23759,Q15059
P0CJ86,Q9BYR4
O75952,Q13702
Q9NZJ4,O75747
Q96DR8,Q9BQA9
O43815,Q13049
Q16816,Q9BZR8
O15391,Q5DID0
P14410,Q9BRQ8
Q7Z5A9,P46020
Q13352,Q7Z4N8
P29992,A0A0G2JMD5
Q8NGU9,Q9UBB4
Q86XR7,Q14183
Q6P1A2,P07307
Q9Y3Q0,Q13449
Q6KF10,P62684
O94823,Q6P2D0
Q70CQ1,P56134
Q5T440,O75953
Q86V71,Q99766
P62258,Q8NAP1
Q16831,Q7L099
Q04741,Q9UPT6
P42772,Q9UBR2
O60403,O95405
Q96M98,Q6IPR3
Q9H321,Q8NAV1
Q00403,O43681
Q02880,Q96CP6
Q9BUX1,Q8IZF2
P41743,Q96T55
Q15846,Q16555
Q9NYB0,P29034
Q9Y4D2,P15170
Q16401,O75594
O43286,Q8NH16
Q8TD17,Q9NXX6
P05976,P54284
O75204,P19876
A6NC97,O96013
O15162,Q96PQ0
Q9P286,Q96C90
Q9BRP7,Q14585
Q92621,Q9GZQ3
P19338,O15537
O60462,Q8NDV1
Q7Z6J4,Q9Y6I0
Q9UHY8,Q8NBF2
Q9H9E1,Q99424
P25089,O43586
Q02153,P01571
Q9Y5L0,Q8IZQ8
Q9NY93,Q12879
Q8IZT9,Q96HR3
O14827,A0A0B4J2E0
P18428,P54277
Q8WV16,P41743
Q2TAL5,Q8NBK3
Q9UL54,Q9UHN1
Q96JS3,Q96F85
Q2M3C6,P52306
Q99572,P12645
Q00973,Q15777
Q6ZMZ3,P20774
Q5VZE5,O43759
Q9H9P2,P33991
P55290,A6NC42
Q8TCW7,P04350
A6NH52,Q5VZF2
Q32M78,Q9Y5L3
Q7Z4G1,Q13972
Q8NE65,O95163
P07942,Q9BVV7
Q8NAP3,Q6XLA1
Q04609,P04053
A0A075B6V5,P20851
P53985,Q13043
O95466,P05111
A0A0J9YVY3,Q9NPB8
O15264,O75635
Q8N141,Q15848
Q8IWC1,Q8TDX5
Q9NSY0,P09923
Q5H913,Q96JG6
O75319,Q96GY3
P29034,Q14525
Q5VZL5,Q2VIQ3
Q9NRH1,Q92614
P15621,C9JLR9
P22234,Q9Y3A2
O14965,Q6P1S2
Q02083,Q96QT6
Q9P1Q0,Q9NPC4
Q9NPG2,Q6ZNX1
P50219,Q8N7R0
Q8WZ82,O95198
P41439,P0DP25
Q9BQS2,Q13356
Q9UMS6,Q8IYM9
P62330,P01584
Q86VD7,Q6NXT6
Q8N4C7,Q16773
Q70CQ3,Q6L8H4
Q9UEF7,Q12800
Q8NI08,P24864
Q99687,Q2I0M5
Q8NGL3,Q9H267
Q7Z419,O00255
P07900,Q9NYW3
Q14181,Q8WV24
Q6NSW7,A6NHQ4
Q9C0H6,P01019
Q99801,Q6VN20
Q9H977,Q99726
Q8NGI9,P29992
O00443,B0YJ81
Q13506,Q09470
Q53FZ2,Q8IVB5
Q96EK2,P46781
Q6NSI3,Q9UH92
Q9GZT9,Q9P0X4
P60568,Q9Y5X1
Q7Z4G4,Q14116
Q8IYR0,P56545
Q07065,Q17R89
Q9UGC6,Q9BW91
Q05086,Q9BVJ7
Q8NCG7,Q330K2
Q96EY7,Q3LI60
P49841,A6NL88
Q8NHV9,P10253
Q86SJ2,O15354
Q460N5,O94856
Q6UW15,P83881
O94805,Q9BYR8
Q96PT4,Q8NA31
Q9BXW6,Q9UJY4
Q86YL5,Q12799
Q8IZ08,Q96IQ9
Q7L8L6,P05121
P06899,Q9BZA8
O15263,Q8NFV5
O75525,O15519
Q9NZE8,O60239
Q08648,O00339
Q8NFW8,P60412
Q5GAN4,P24522
Q5VT25,Q5TAB7
P78556,Q96Q40
P08172,Q8WWX8
P12107,P40394
Q9NYP7,Q16671
P05019,Q9UKT9
Q9C0C2,Q6IPR1
P00395,P81534
Q8NFF5,Q99731
Q8N3J2,Q6P444
Q92667,Q86U02
Q9ULV3,Q15699
Q7Z6W1,Q9BX26
Q96HW7,E9PGG2
Q9Y2Q0,O14776
O95343,Q9Y2L5
Q9BT25,Q16568
O15392,P51693
Q9BVC6,Q86Y33
Q9Y5W5,Q9Y2S6
P15924,Q9BW92
Q14831,Q8IZL9
Q96H55,Q9NWU5
P40937,Q92754
Q8IZX4,Q6UB35
P42701,O60306
Q8NFL0,Q3MJ16
A6NKD2,Q7L0J3
Q8N461,Q15269
Q9UK53,P33151
P02768,Q93097
Q9H2H0,Q15005
Q14166,Q9BT40
P22735,P09172
P83731,Q96PU8
Q9BZJ6,P55347
Q08AE8,Q9Y6R7
Q92928,Q5TC63
Q969P0,Q86SU0
P0CG32,P21941
P23434,Q8TF63
P17481,Q96HN2
Q9BQ83,Q9Y2W7
Q5T1M5,Q9NUL5
P53004,Q9NSJ1
Q96A84,Q14BN4
Q9BVK6,Q8IYU2
Q96RF0,P61254
Q08426,O75410
Q7Z3Z3,P14920
Q8WWV3,Q86VZ2
Q12931,P52926
Q13428,Q9NZ20
Q8NAA5,Q3MJ16
Q5T8D3,P80192
Q9BW11,A8MUV8
Q8WUM9,Q6XR72
Q8N6F7,P17980
Q8TD16,Q86VB7
P31785,Q12979
A8MUK1,Q15911
Q99623,P08473
Q9UKA4,Q8NCS7
Q8N103,Q9Y330
Q86UX7,Q6UWB1
O14796,A6NHZ5
P56211,P48165
P63136,Q9HCS4
Q00266,P0DJD3
Q6NT16,Q8N9W7
P23919,Q8WZA2
Q9HDD0,Q13572
O76014,P0CG48
Q9Y619,Q969H6
O75030,P52741
P60413,Q86UW7
Q9NVM6,Q9NZS9
Q13156,A7MD48
Q96SR6,Q9P1A6
O95602,Q07021
P18669,Q5T653
Q3B7J2,Q9NQ38
Q9UJ71,P02652
P08621,Q9Y4I5
Q9Y6N5,Q14774
Q8IWT6,P12956
Q9Y519,Q8IZV5
Q8NBT0,P25963
Q8TET4,Q16610
Q9NS98,Q16718
Q9BV94,Q96I13
Q8TBB0,Q8NEV4
Q06828,Q6ZUT9
A8MYU2,Q641Q2
A6NHM9,Q99676
Q15797,Q969P6
P26992,O75310
Q8N1B3,Q9HAJ7
O60934,A6H8Y1
P31270,C9J1S8
Q01064,Q6R6M4
P33552,Q9NX47
P04114,Q6PJ21
O95406,A0A0C4DH29
Q9NZC9,Q9H492
P54274,O15446
P00395,Q5H9R4
Q1HG43,O14645
Q9NPQ8,Q8N9K5
P46695,Q58FF8
O43678,O95644
Q13113,Q9H583
Q13936,O95059
Q9BXT8,P09430
Q6NT89,Q92871
Q96DW6,Q969R5
P52298,P15884
Q9P035,Q5TIA1
Q9BXA9,Q6NZY7
Q96HJ5,Q96FV2
Q8IYX3,Q14390
P05814,Q9NZV5
Q6PIZ9,Q96KP1
Q8TCF1,Q7RTU9
Q7RTT5,Q9H6W3
Q9ULV0,Q8N0X4
Q8N584,P04003
Q13133,Q13107
Q15904,O94929
O14939,P54296
Q9ULL8,Q05516
Q86VP1,Q15843
Q92564,Q68D10
O00763,Q13156
O95948,Q9H6Z9
Q9Y2Y4,Q14CB8
Q86UK5,Q9BV44
Q2QGD7,Q9BWK5
Q8NC60,Q9H0L4
Q14126,Q5T9A4
A1KZ92,Q8NG35
A6NMZ2,Q9NS00
P35609,Q9UKM9
Q9Y226,Q15283
Q9UHV5,O60942
P60891,Q6PF06
Q92664,P55769
Q13263,O75452
Q93034,P52747
Q9NRX4,Q8N7A1
Q96AX1,Q6P4R8
Q9H239,Q9UHG0
Q00604,Q6P9B9
Q9BR61,O15530
O00451,A8MTJ6
Q86SE9,P56199
Q8NHL6,O60216
Q2QL34,P0DPQ6
Q8N6H7,Q5XKL5
Q9UGN4,Q9H903
P55285,P62269
P32881,P01737
P20827,P0DPF7
Q99807,Q96KN8
Q9UQ10,Q8IX18
Q6SZW1,Q96NB3
Q14207,Q9P2D8
P01112,P06331
Q9UKT4,Q8NGW1
Q9Y548,P41229
Q9Y646,P52756
Q9BS34,Q9BW83
Q16878,O94829
Q6WRX3,P51589
Q15262,Q9H825
Q99578,A0A0K0K1D8
Q9ULB1,P35712
Q9NYM4,P23921
Q17RF5,O15431
B1AK53,Q9Y5N1
Q92547,Q9BXJ0
Q8NGJ6,Q9H598
Q13443,O00471
Q8NFW8,Q96DE0
Q96JC1,Q8TDX7
Q9Y4C0,Q8N8V4
P78345,Q8N187
Q9Y2B1,Q9Y2P0
O00339,Q86WI1
Q96EH3,A6NI15
P50391,P28066
P61956,P52961
A2RRD8,P23258
Q9UNF0,Q96EQ0
Q9UQ84,A0AUZ9
Q9H244,O60542
Q96A47,Q86Y22
P48058,Q9UKU9
Q8N2Q7,O14772
P40424,Q8IYS1
Q6P587,Q13459
P04083,Q96SC8
P60852,Q99675
Q00526,Q13241
Q9NVM6,Q9H0E7
Q9BVK6,P24298
Q9BYD3,Q9BZR6
Q9Y2C2,P63098
P0DJI9,Q9NYF3
Q14872,P11310
Q6P2C8,Q1EHB4
E9PJI5,Q9BRF8
Q12980,O43736
Q8NHM4,Q14500
Q9UBC3,P52735
Q9H0N0,Q9BV47
Q9Y2P8,Q969G5
Q9H8G2,P83731
Q92743,Q6UXG3
P10244,Q6NZ63
Q8NDY4,P06703
Q16515,Q9BU23
Q06187,Q9UH92
Q92747,Q969V3
Q8NFW5,Q7RTS7
Q9H8W4,Q5R372
Q9UHC9,A2RU54
Q96T66,P02654
Q9UQ52,P40225
Q8N5U6,P13647
A2RTX5,Q9NZ45
P35453,Q05215
Q9P2J9,Q96LW4
P56159,P14621
Q14469,Q5R387
Q8N5Y8,Q7Z7B0
P32239,Q96PD4
Q4G0N4,P52742
Q9NTQ9,Q8NGI7
Q96LB8,Q86TJ5
P07864,P19957
Q9P0X4,Q8TD06
A6NHG9,Q9H7P6
Q14241,P41143
Q9NT62,Q9ULV0
Q96LT4,P06126
Q9NYF5,Q9HB21
Q9BUB5,P83881
Q14C86,P30307
Q9NTQ9,O95998
Q9BVG3,Q6ZUI0
Q6IWH7,P02818
Q9NWZ8,Q9H3U7
Q6P1N9,A4D256
Q96LD4,Q6GPI1
Q8N999,P18564
Q8N8Y5,O75309
O00267,Q99581
Q9UJF2,Q5R3F8
P22001,Q14651
Q9Y216,Q9NQ40
O60341,O43283
Q8NGR5,Q86Y56
P42771,A0A0C4DH33
Q9BRT3,Q8IXQ5
A8K4G0,Q15233
P04843,Q9H799
Q9NZ09,Q9NQW1
Q6V0L0,A6NE82
Q9NQ40,Q4KMQ1
P51572,O95166
Q147X3,Q8NGR8
Q8IZJ4,Q8WWZ8
Q92935,Q8IUG5
Q8N999,Q9Y3A5
P25705,Q15797
Q96SB8,Q8IXT1
P52294,Q9BTE7
P82094,Q16181
Q9UPU7,P24310
P42771,Q96BD0
O00421,Q8IVW4
P80511,Q9P243
Q9BZE0,Q9H7V2
Q93086,O94913
P0DN37,O00167
P03886,P62491
Q96AJ1,Q9H0I2
P18283,P21754
Q02040,Q1ZYL8
P04745,Q9BY77
Q5SVS4,Q13439
O75110,O43159
O95528,Q99748
P49748,P0CG48
Q92982,P05113
Q9H714,P51948
Q76KP1,P01737
Q96BT7,Q9GZX9
Q05940,Q5T5C0
P08195,Q00266
Q8IVL5,O94910
P07101,P55808
Q9P2D6,Q6PJ69
Q96HE9,P04180
Q96JB3,P25398
Q6IQ22,P38435
O00562,Q6P5X7
Q86VX2,P78396
Q8IZP1,Q9BSE5
O14793,O00472
Q9NQE9,Q9Y6Z7
O75381,Q6VAB6
Q9BRK0,O00408
P32321,Q58FF3
Q86UY5,P52434
Q7Z7M1,Q9NPE3
Q05BV3,A6NF01
P38405,P11229
P37023,Q8N4F0
Q99571,Q96CQ1
O14657,Q9HBF4
Q9P2N2,Q9H7T9
Q53FZ2,Q6ZMT4
P36405,O76015
O00321,Q8WX77
Q7L4I2,Q9HAW9
Q9NZJ7,P28749
Q96CA5,Q86V20
Q6ZNE9,Q6ZSC3
Q5JVS0,Q86SR1
O94952,Q96Q06
Q13508,P51946
Q8N0V3,P20908
P08183,O60749
P04040,P0DP74
Q8TEA7,Q13427
Q8IZT6,P25189
Q86U70,Q92572
Q6P988,O14950
Q2TAL5,O75820
O15031,A0A0C4DH38
O15165,Q9UBL9
Q8WV07,Q9Y6K9
Q9BYT3,P21917
Q9HCH3,P98177
Q96IZ6,O75410
Q02447,Q8IUC0
Q15326,C9JBD0
Q9UMS6,Q13421
O15305,Q7RTS3
P05204,Q6DKJ4
Q8N653,Q9ULS6
Q8NDZ2,O43741
P20042,Q13002
P10826,Q8ND24
Q9H8M7,Q99742
Q8TF32,O15504
Q15599,P05187
Q6UWU4,O60518
Q9BXJ7,Q9P0W2
O14924,P11233
P36551,P01871
Q86TB3,P15814
Q3T906,Q7Z5R6
Q6ZR52,Q14623
Q9Y4K3,Q15784
Q9BYD6,Q9P1Y5
Q86UP6,Q9NYR8
P49796,Q9H320
P27352,Q0VAQ4
Q9BZJ4,Q58HT5
A0A577,P37840
P22105,O43186
P20648,P16619
Q8NE22,P11047
Q8NEZ4,Q96K37
P50748,Q96S99
Q8NCG5,Q9BZM6
Q9H2M9,O43736
Q8N4W6,Q8N3F9
Q99456,Q9Y3D2
Q9BZW2,P23467
Q8TDQ7,Q9NYL2
Q8NH04,Q6ZUJ8
Q9ULL1,P10721
P59910,Q12830
Q99685,Q9HC07
A0A1B0GX78,Q8N1N2
Q9NPH3,Q9BXF3
Q14202,Q13286
O00712,P14927
O76041,Q9H8X9
P35475,A8MPX8
Q9ULT6,P98172
Q13835,Q9NQ66
P01861,P53602
P49447,Q7RTV0
P27824,Q5SRD1
Q9H147,O75155
Q7Z4N2,Q8WUD1
P62942,Q969L4
Q8N4B4,O00534
Q9H7B4,P04899
P17031,Q7Z7L9
Q15846,Q9BWT6
O43933,Q8TBK2
Q9P2R6,Q9GZN2
P68032,P82675
Q15746,Q92617
Q9HD89,Q13352
Q14320,Q15813
P56545,Q1RMZ1
Q9UHI8,P57054
Q9NWZ5,Q9BRJ7
Q8N6S5,Q13683
Q96AB3,Q15124
O94906,P48443
Q15399,A0A0J9YX75
P35408,Q9NYD6
P0CB47,Q9HA90
Q6PIV7,Q8NHS3
Q99574,Q7Z5D8
O15527,Q9Y2G8
Q8WWZ8,Q8TE76
A4D126,O15457
Q10570,P50452
Q92616,P82932
P78412,Q15527
P18848,Q9NT99
Q6ZN01,Q9H4I9
Q92504,Q8WVM0
Q15399,O95455
O14757,Q15818
Q711Q0,Q02833
Q9NXU5,Q92765
Q9P0J7,Q9P0K8
Q86WG5,Q9NRM0
Q4G0N0,Q5VWQ8
Q9Y4I5,Q8IZU0
Q5R372,Q9HA38
Q9Y2X8,Q9H3K6
P07204,Q16629
P01624,P62269
P21291,Q9NZU0
Q14246,Q15435
Q6UWK7,Q8IVW6
Q9UNQ2,P0DMU2
P03928,A0PK11
Q02878,Q6IMI6
P59544,Q8NGL1
A6PVL3,Q96JQ0
Q99665,Q8NCK7
O75460,P17030
Q9BYB4,Q9ULG1
Q9BYN0,Q16827
Q9Y6H1,P18089
Q6P087,Q9HCK0
Q12796,Q96LA8
P17900,Q9H497
P09238,Q5T0T0
Q9H9C1,Q5VZ89
B2RN74,Q96JN2
Q15735,P51570
Q9UHA4,Q8TCJ2
P17787,Q9NP72
P12694,O15550
P09211,P35241
O14530,O15155
Q7Z449,Q14500
Q9HCH3,Q6PL18
P18858,Q00653
P54753,Q9NXK8
Q6P1A2,Q8IUH8
Q6PEW1,O14904
Q99808,Q9NPH3
Q9H2P9,Q9BXI6
Q9UMX2,Q9Y210
Q96HQ0,O75487
P15428,Q8N1N5
Q6P2P2,P00480
Q17RP2,P07288
Q15819,O60636
Q8IZJ4,P46109
Q8IZJ0,Q8TCJ2
O43567,Q9Y5G1
Q5T7V8,P49715
P09211,Q8IUI8
Q9BSW2,Q9NR20
Q96A46,P22626
P13010,P32245
Q9BWU0,P58304
Q16853,P00390
Q96RE9,Q70UQ0
Q9UJX3,P43251
Q9UKR8,Q9UPY5
P00395,P15863
Q5HYJ3,Q13813
P80162,P18846
O14494,P47874
Q9H4S2,Q8IVF7
P28290,Q9H3Y6
Q8NHS2,Q9BUY7
Q9ULM3,Q5TB80
Q9UK17,P30307
Q16611,Q2YD98
Q8NGD5,Q8NG85
P27815,Q00610
P13727,O15156
Q6PI73,P35813
P0DPD6,A0A1B0GUW6
A8MUP2,P25100
O96006,P78330
Q8WYR4,Q5SXM2
Q8IUG1,Q8WYK0
Q8N3X6,Q16281
Q8WTZ3,Q13813
Q8IZE3,Q9HB20
Q9Y566,Q96HU8
Q9GZV1,Q99665
Q96A57,Q6PK04
Q5SYE7,P09544
P42695,Q5TA45
A0A1B0GUS4,P05230
Q16671,Q9BYZ2
Q8NH92,Q9UJ83
P61201,O15399
Q2VPA4,A0A087X1C5
Q9H8G2,Q68E01
A8CG34,P10826
A0A075B759,Q13105
O75368,Q16696
Q9Y6X3,O00626
Q6ZMB5,Q8NGG8
P23141,Q9H1M4
Q9HBZ2,Q9HCK8
Q13214,Q15102
Q8TBN0,Q9ULL0
P01717,Q8IZN3
Q3KQU3,P18124
Q9Y5G7,Q9UKQ9
Q9BYS1,O15042
Q86WA8,Q9NP97
Q9H6F2,F8WCM5
P51857,Q9H6Z9
Q9H2H8,P38435
P55107,O00213
Q12972,Q16572
Q6PIJ6,O15427
Q8N543,Q13769
Q9UIF8,Q5T2Q4
Q1HG44,O43300
Q8NFJ9,P49590
Q9H553,Q9P0W8
P39905,Q5HYN5
Q6UXN7,Q9H341
Q969I3,Q15366
Q15759,Q9UFH2
Q9HA72,O15297
Q3KQU3,Q13574
Q9UQQ1,Q9UK39
Q69384,Q9H3W5
Q8TAI7,Q96AC6
O95475,Q86XK3
Q01668,O43511
P02768,Q9BXJ9
Q5VW22,Q6RI45
Q8NHR7,Q9NST1
Q7L2H7,Q9NVH6
Q6IED9,O15042
P08134,Q9BQ31
Q9NXK8,Q9Y574
P43115,Q92543
Q13099,Q9UMW8
Q13351,P18846
Q9BWJ5,P08684
Q9Y242,E9PQR5
Q96A32,Q8NGJ0
O95166,Q30KQ6
Q14562,P19784
O94905,O00754
P04003,Q9NYW2
Q8NGR5,O00481
P48065,O43556
Q96CS2,O15091
Q8N2Q7,P14921
Q3SY00,O00476
P51857,Q8TE96
Q2M2D7,P84074
Q9Y241,Q00325
Q92935,P43489
Q9H8U3,P14735
Q86V25,O95391
Q8NDX6,Q9UKG9
Q9NX14,Q14966
P0CG34,P31269
Q9HC73,Q8TEK3
Q92620,O00220
Q13509,Q86WB0
Q9BYF1,Q9H9Q2
Q99717,Q01974
P20851,Q15545
P09874,Q53EZ4
Q9UK85,Q7Z6E9
Q9BSJ8,Q96RN1
Q96I13,P26447
Q14257,Q9Y512
P29728,P54315
Q7LBC6,Q9NQW1
Q96C86,O15342
Q6UXI7,Q5TC79
Q6ZN68,Q9BTE3
A6NET4,P11509
Q9H869,O60513
Q9H2K2,O95777
Q12797,Q96K49
P62277,P00966
Q8NC26,Q9Y2I1
Q12926,P07327
O43447,P54764
A6NNA2,Q7Z569
P60321,P25398
P05160,Q9H091
O15090,Q9BX84
Q9NQ76,P54317
Q8NG75,Q8WWK9
Q15223,A6NL88
Q5T1N1,P17538
Q9BTC8,Q9H6Z4
Q8TAK6,Q93038
P11498,Q06547
Q9BSJ5,Q96RI9
Q15825,Q9Y2Y4
Q92526,Q5VUJ5
Q8N4F0,P35218
Q86SX6,Q6P587
P62081,Q8N104
Q96FZ5,Q15750
Q96FS4,Q8N729
Q9Y5E5,Q8NF86
Q8NFY9,Q8IUC1
P35609,O00631
Q14160,Q9BXE9
P51679,P17861
Q13113,Q9H0U6
Q9C056,O75333
Q96P56,Q9NUQ7
Q8NGL1,Q9BUJ2
P35790,Q15782
Q96F24,Q6P2C8
Q6UX06,Q9Y5T5
Q8TAC9,P36776
Q99549,Q96RN1
Q9BQ67,O43300
Q92835,Q6ZNK6
A6NLP5,P14923
Q9UIF9,Q8N720
Q9NRD1,Q9NZK7
Q8WUB8,Q6GV28
P27448,O14795
O43921,Q9BQ39
Q9NPF4,O95476
P83731,Q14432
Q7KZN9,Q05682
O00541,Q8TBN0
Q01954,Q9P2Q2
Q9UK17,O43592
P09067,P06737
A6ND36,Q8N9L1
Q96M95,Q9Y5Z7
Q9NZ81,O75330
Q86WA9,P40925
P53365,Q96MA6
O95373,Q3ZCM7
Q99966,Q6UWK7
Q6A162,O94788
Q969D9,Q9UN73
Q9NPY3,P62266
Q14142,P24941
Q3ZCN5,P10153
P32298,Q8NH04
O43435,P47944
Q5VWM4,P08567
P0DMS9,Q96PM9
P33241,Q9NQQ7
Q9NYY1,Q9HAZ2
P07339,Q15560
P58397,A2RRP1
Q13616,Q9Y4I5
Q11128,Q06481
Q63HM1,Q5BKY1
Q96M86,Q0VAQ4
Q9H334,Q9H0R5
Q96A84,Q8NCR0
O94993,Q8N1F7
Q8NB49,Q15853
Q9Y6V7,Q8TD22
O95163,O14713
Q9BQ31,A8MXD5
P52429,Q2KHT4
Q6NUN7,Q08379
Q9HBR0,Q9NR31
Q9UL54,O95573
