Q8TBF5,Q8TBF4
Q08AE8,Q9Y6R7
Q56P42,P60842
P52737,Q96LD4
Q14766,Q96PX8
P61599,P22004
P41970,Q14162
Q8WWW0,Q8WXQ8
Q8IWX5,P16260
Q07837,O75334
Q6P4H8,Q5VV63
Q96L58,A6NM45
Q9C040,Q15904
P42126,O95433
A2RU49,O75586
Q8TAT6,P78318
Q96H55,Q9NPF7
Q9UMS4,Q9H568
Q9NZH4,Q96RL6
Q7Z4G4,Q8NFI4
O00241,Q9BYQ3
Q9NUG4,Q5SQQ9
Q6ZS82,Q6ZVK1
P31483,Q15404
Q9NRH1,Q92614
Q9BRK5,O15014
Q96B67,Q8WXE0
Q9P2R7,Q96SI1
P78348,P54829
Q9UBC0,Q969F8
O43281,Q2KHT3
P08684,Q96C55
P30550,Q15109
Q6ZUB1,P17643
O75712,Q9BQ67
Q9BWE0,P48436
Q96R69,O75971
P11021,P26378
Q685J3,Q8IUG5
Q6ZMG9,P30304
P53794,Q6NZY7
Q6PEY0,P36894
Q8TEA1,P0C843
O76003,Q15431
Q2TAL5,O75820
Q2TBC4,Q8N2Z9
Q96EH3,A6NI15
O60829,P35716
Q8N148,O00155
Q86SQ9,Q8IUC6
P50148,Q9UPW5
Q8NGY1,A0A0C4DH29
Q15813,Q16555
Q15020,O00562
O75344,Q92754
P01767,Q6NUT2
A0A0C4DH41,P51843
Q9Y5H3,Q8NB91
Q5JRS4,Q49AN0
P29728,P54315
P42772,P37235
P55318,P06576
G3V0H7,Q96DX8
Q15628,P53384
Q5T7P2,Q13591
Q9BYD3,Q9BZR6
Q9BRJ7,Q99726
Q0VD86,P27540
Q9NWB7,Q9UBV2
Q6ZTA4,Q8WVN6
O43345,Q9BZF1
Q8TDJ6,Q9H1E3
Q9UNF1,Q2T9J0
Q9NQ25,Q96A72
Q9UBS4,P10253
Q6ZTI6,P19634
Q96S90,Q00994
Q9Y2J2,P24821
P48051,Q7Z570
P0CG34,P31269
A8K7I4,P36537
Q9NR16,Q9P2G9
Q9Y6Q5,Q7Z6W1
P52742,Q7LC44
A0A0A6YYC5,P11230
Q6ZQN5,Q9BXW9
P55211,Q13253
Q9H2T7,Q12816
Q9Y3A2,A1L4H1
A6NHC0,P49327
P20382,O43399
Q15303,Q8N448
Q92562,Q99062
Q9BZF3,Q9NP95
P17024,Q9UM07
O75695,Q7L0Y3
P29122,P55196
Q14563,P61160
Q9NP85,P50995
P04150,Q9BXW4
Q96GD4,Q96DT5
Q8N4J0,Q13608
Q6P1A2,Q8IUH8
Q8IZT6,P25189
Q6ZMQ8,P50607
Q12778,Q9UBT7
Q4G163,P82933
Q86UC2,Q9Y2Y6
O00206,P38919
Q9BZJ7,Q92858
P29728,Q8J025
Q8WUB8,Q6GV28
Q8N8G2,O14646
Q96K80,Q9BZW5
B4DYI2,Q86XX4
Q01740,Q6KC79
Q9P0V8,Q13432
P42166,Q9P296
O75534,Q8N4Q0
Q12946,Q8TDU9
Q7RTV2,Q5VU65
P15918,P0CJ77
Q9H3D4,Q6T310
Q969S0,P24462
P03928,Q02846
P05386,Q9P2N4
P0DP42,A0PK11
Q12899,P11279
Q8WYQ5,Q9Y3U8
P20936,Q15012
Q9BY21,O15529
Q9NQV5,Q8TCX5
A4D126,O15457
Q68CZ1,P26038
Q68DQ2,Q2M1Z3
C9JRZ8,P00488
P35900,P41146
O75326,Q9BY15
A0A0K0K1E9,Q86X27
Q9NV29,O15075
Q9HAV0,Q69YH5
Q92598,P57057
Q9UKY1,P55773
P59095,Q9Y2U2
Q8N8R3,Q9H347
Q86YE8,Q14012
O43399,Q14353
Q3SYF9,P49821
Q9P275,Q12800
Q8WXQ8,Q9NRN9
Q8N365,Q9UNA3
Q9Y263,Q9Y520
P05160,Q9H091
Q9NZD4,A8MXD5
Q86SE9,P34897
Q9NZG7,Q7L8C5
O14981,O14669
Q9Y5E1,O75031
P35251,Q12802
P05089,Q13495
A8MX76,Q9HAZ2
Q86YW7,Q9BYQ4
P08621,Q9Y4I5
Q86YS7,Q9Y259
Q9NVM4,Q96SM3
P49916,Q96MA6
P43235,A0A0C4DH31
Q9BX70,Q6P2C8
Q9H1A4,Q96AX9
Q9Y5F7,Q9BVL2
Q9NPJ4,O95406
Q15651,E5RQL4
Q5UAW9,Q9UJM8
Q6PGN9,O60361
Q07065,Q9Y3D7
Q93100,Q16739
Q96GD0,Q9P242
Q56P42,Q14696
P00519,Q5DID0
Q9H0V1,Q7L0L9
O95807,Q96MU8
Q9Y3T6,P17987
Q9Y694,Q12866
O94988,Q6IEU7
Q8N5H3,P20962
Q9H9V4,P24310
O60814,P01871
O75159,P49327
P27487,Q96JB3
Q86VW2,Q14678
Q96JE9,Q9P0K9
Q9NZU1,Q8WV07
P49184,O75629
Q86YT5,Q96I24
Q96AE4,O75151
Q9H8N7,Q7LBC6
Q3LI59,Q86UW7
P06731,H3BQL2
Q8TAU0,A0A0B4J262
Q8IVT5,P17030
Q9NR28,Q9NYW0
O60469,Q8NEP7
P06753,Q9UNX3
P28065,Q14693
Q5SYB0,Q9HBM6
Q8NEP3,Q6ZSZ5
P10828,Q9H799
Q99623,Q5VUA4
O00167,Q2WEN9
P14373,P19622
O14562,Q9BWV3
Q9Y2K6,Q9BXR0
P24071,Q6QNY1
Q9NQX4,A0A539
Q01629,P05067
Q16795,O75845
Q9NVH1,Q9H497
P17735,Q14154
Q9UNE0,P35659
Q8N8Q8,Q86V20
P48048,Q5JTC6
Q92772,O60662
Q9BQY9,Q9H8Y5
A6NMB9,P05114
P16035,O43313
P26651,Q13163
Q9H8E8,P29016
Q96AQ6,Q5T3F8
Q8NCF0,O60294
Q9H1K4,P00734
Q9Y2P0,Q86Y33
Q9H1P3,Q6ZV70
Q16831,Q7L099
A6NHX0,Q8WWQ0
P36551,Q96L91
O75956,Q9H4F1
Q6PJE2,Q8TBX8
Q9NZI2,Q5SR56
P28845,Q75LS8
P63092,Q969E3
Q9HC73,Q15116
P0CK97,Q14676
Q8N8Y5,Q99665
Q86XR7,Q14183
Q96P26,Q9HB20
P52907,Q9UPU9
Q99966,Q6UWK7
P31391,Q9H900
P68133,O60637
Q15139,Q9Y239
P35998,Q7Z5N4
P18858,Q00653
Q68DY1,Q14416
Q96I59,P0DKB6
Q9H3Z4,Q9BZK3
O95922,Q8N423
Q8TBE9,Q8N6G6
Q8NGY1,Q13685
Q86WA8,Q86W11
A6NH21,Q92545
Q9UBS3,Q658L1
Q7Z7K6,P0C264
Q7Z2Z1,Q6P4A7
Q3SY89,O14983
Q9BSJ5,Q96RI9
Q5T7V8,Q9BYF1
Q9UBW7,O95602
P48050,O15212
Q17R31,Q643R3
O94925,P35442
P19957,Q9UGY1
Q8N2H9,Q96MS3
P63123,Q9H4D5
Q9HB21,A8K2U0
P78406,O15553
Q9Y267,Q6Q759
Q8TE99,Q99638
P62942,P0C0S8
Q86UG4,Q7LBR1
Q7Z419,O00255
Q9NYC9,O14514
Q8N138,Q9UM01
Q9H270,P18509
Q9H4I9,Q8NEM8
P28907,Q8WU90
Q9NX14,Q93034
Q8N1F8,Q96SL8
Q9Y279,Q9UNN8
Q9Y3R4,P05154
Q2I0M4,Q6Y1H2
O94823,Q6P2D0
Q9C037,Q53F19
Q9HCE1,P68400
Q8IWK6,Q8TEQ6
Q8N0Z8,O00755
Q9UPW6,Q9BYH8
P10809,Q9H9A7
P29459,Q5VWM5
Q5TGI4,Q9H5J8
P08253,O75462
Q6UWW9,Q9Y2L8
Q9ULP9,P04275
P30825,Q96LB1
Q1KMD3,Q9ULU8
P12757,Q8N806
Q6ZN04,Q96PU5
Q86UE6,Q86TN4
Q9BWX1,Q5H9B9
P63211,P12104
Q96DR7,Q6PKC3
Q8WUF8,O00178
Q8N5N7,Q9Y5J5
Q8TCT0,O14772
P98073,P67870
Q9HAU5,Q9Y3A2
Q8N163,P0CK97
P08183,P0C8F1
Q8NGN1,Q8NB49
P23434,P04921
P27824,Q5SRD1
P62308,Q06203
O95630,Q8NH16
Q9Y3L3,Q9UNN8
Q9NPH3,Q9BXF3
P32239,Q96PD4
O00311,P46020
Q8NER1,Q8TC21
Q8TDG4,Q5TGY3
Q9NWQ9,Q7Z388
Q96PP9,Q99653
Q9Y605,Q8N3Y3
Q96AC6,Q9C0F3
Q8IZ73,P00813
O14520,P04075
Q8N140,Q9BZI1
Q8TBY8,Q9BRX5
Q9NUT2,P47870
P11308,P52815
P69905,P35052
Q00653,Q9NTI5
Q01650,Q9P2U8
A0JD36,P15586
O15062,Q8NI77
Q96A84,Q14BN4
P83859,Q9NZ42
O60333,A0A075B6S6
Q12899,O75937
Q9Y295,Q8NGR9
Q8WV28,O43555
Q7L266,O43166
Q9UNI1,O95630
Q04771,A6NHR9
Q9BSE4,Q16552
Q02241,Q8NGA2
A0A1W2PPF3,O43736
P35367,P35913
Q14563,Q5T9C9
Q6ZST2,P02458
Q03013,Q08289
Q5SWX8,O00602
B1AKI9,Q13952
Q9NU02,O75600
B1AK53,Q9Y5N1
P49190,Q86WV6
A6NLP5,A1L157
P10242,Q13670
A0A087WSY6,P07225
Q13572,Q9Y5H6
Q14872,P11310
Q6P1J6,Q8WVF1
O14965,Q6P1S2
Q8WXH0,Q9H2W2
P35243,Q5XKE5
Q9BXS0,P51948
Q9NW82,P47887
Q00839,Q96E35
O75452,Q96D59
P31269,Q8N4H0
Q9BUR4,Q9Y5H9
Q6UXZ0,O95817
Q7RTS1,Q9BPY8
Q14184,Q8TDQ1
P18564,O43365
P23297,O15209
O15428,P51798
Q6ZUV0,O76094
Q5VYX0,P23276
Q92738,Q5JXA9
Q13526,P28476
Q7LGC8,Q99611
P48645,Q96DT5
Q8NG08,Q96HN2
Q6NUN0,P48065
Q9Y2P8,Q2VY69
P43626,Q9NRX5
A6NLC8,P35346
P18054,P0CJ69
Q14739,Q8IWL3
Q6ZMR3,O94788
P69892,Q9NQ11
O43930,P25686
Q7Z406,A4D2B0
Q96EY9,P42338
P07332,O00339
Q01432,Q5PT55
Q9BQ70,Q9NSK7
Q9P2B4,Q00597
Q96MM7,Q96C92
Q6IC98,Q13145
Q92685,Q02535
Q9BVC6,O75063
Q92771,Q9NVM6
P0CG33,P30532
Q92617,P17707
O60245,P54652
Q13360,Q6ZVZ8
P08574,Q12789
O60331,Q16082
Q7L4I2,Q9HAW9
O15055,O95661
Q92620,Q9H9J4
Q96NH3,Q9UN79
Q6DHY5,Q5TH74
Q6UXZ0,P02458
P01700,Q9NRX5
Q9NXV6,Q9H013
P15927,O15537
Q9Y606,P32971
Q5JSP0,Q9HCJ2
Q7RTU7,A0A0C4DH59
Q9UPU7,P04626
Q13936,P57737
Q9BQY6,Q08AM6
Q13790,Q6I9Y2
Q9UHM6,Q96S96
Q96A46,Q92985
Q9NT62,Q9ULW8
P09471,Q92552
P41440,P48201
Q8NFY9,Q13907
Q8N7E2,O75127
O43913,Q7Z6J0
Q8N3H0,Q7LG56
P06126,Q49B96
P27482,P78383
Q9Y2K7,Q6P9H4
O00244,Q4VXA5
Q86YB7,Q8TAP4
Q6IF99,Q86UP8
P00395,Q8TAG9
Q8NGH8,Q9H293
Q6UX53,Q9H3C7
P58004,P61513
O43763,Q86X83
P24903,Q16572
Q9H7D0,Q9H0N5
Q9NQI0,Q9NZH7
P02656,Q96HQ2
A8MPS7,A8MXY4
P08603,Q6ZU65
Q96GE9,Q93086
Q9NZU1,Q5VWM3
Q9NWW6,O60573
Q9BYK8,Q5D862
Q9UPQ0,Q96AC1
Q9BXJ8,P07550
Q96DF8,Q9Y2F5
P11801,Q13873
Q96DT6,P05423
Q9BVA1,P01733
P08581,Q9UK76
Q16512,P0CG41
P78385,Q9ULC8
Q96RU7,Q9NQ40
P05165,Q9NY28
Q9NXS2,Q8NDP4
Q9Y5P8,O60663
Q7Z6W7,Q9Y281
Q9UBN6,P30039
Q14140,Q5R372
Q7L3V2,P25440
Q9HAV4,Q14525
Q96CG8,P36969
O43731,Q641Q2
Q14D33,A1A519
Q7Z7D3,Q9UPU3
Q96KC9,Q9BY76
Q86WK6,P35556
P18405,Q6P2H3
Q5SSG8,B7ZC32
Q8NGF9,P03952
Q8TE67,P61073
Q8NGL3,Q9BY66
Q96DN6,Q9NWQ8
Q9HD47,Q8IZY5
Q9Y3D3,Q16690
Q9UBZ4,P0DPQ6
Q8WX94,P0CJ92
Q14195,P52272
Q15562,P38435
Q12905,Q969Q6
O43929,Q9NZH5
Q96DN6,Q02930
Q9BRK0,Q9H9L4
Q96G25,Q9H479
Q7L5Y1,Q9H7V2
Q15772,Q8NGA8
Q52M93,P53567
Q9UPW6,Q9Y547
Q8NCL9,P30566
P18074,Q5T0T0
Q9HCC0,P34947
Q9P0J7,Q8NCC3
P43354,Q9NPE2
Q6ISS4,Q9H244
P08172,Q9Y5H2
Q13405,Q9Y277
O60921,Q8WWM9
Q9UGJ1,Q15276
Q9Y5H5,Q13686
P58658,Q6T423
Q96J87,Q8WY54
Q96EX3,Q15835
Q9P055,P28702
O60245,P32243
Q2M2D7,Q9NTX7
Q12983,Q9HAZ2
Q14142,Q9NP61
P56557,Q9Y3E1
P35398,Q5H8A3
P55039,Q9NVX2
Q8NEB5,O95807
Q9BX79,Q6ZSI9
Q9HAT8,P35354
Q14954,P14735
P51153,Q14681
P42166,Q9UNX4
Q9Y5L0,Q8IZQ8
Q9Y2X0,O60551
Q93083,O14879
Q86XJ0,P53609
P98175,Q8TAW3
P42771,A0A0C4DH33
Q9BYQ7,P53999
P63279,Q96F44
Q9Y4F5,Q8N257
G3V0H7,A6NJ64
Q9NZB8,P52742
D6RF30,O15260
Q49AH0,O14944
A1A580,Q9BQD3
Q9NR33,Q8NBR0
Q15678,Q16787
Q969N2,Q86Y25
Q03591,P15311
Q9UHV9,Q92482
Q9Y4X1,P00736
P82909,Q8NEV4
O75531,C9JQL5
P10643,P22830
Q9H0A0,Q9P289
Q6UWK7,P16220
P00751,Q96SU4
Q13939,P09017
Q9H093,Q9BVP2
Q9P1Y5,Q5TAT6
Q13242,P54105
Q92750,Q86SF2
Q9Y592,P46663
Q9H987,P56704
Q9BRI3,P14210
Q96J94,Q13351
Q6PIF2,Q6VB84
Q9BY76,O75663
P01701,P56749
Q5JVL4,P37288
Q8TDC3,P04085
Q6UWZ7,Q7Z7G2
O14836,Q5VTR2
Q86XL3,A0A075B767
Q8WUA4,O43897
Q96F15,Q11201
Q32M78,Q9NRF8
P40227,Q96JN2
Q99797,P51532
P01861,P53602
P21549,Q96LA9
Q52MB2,Q53H96
P11274,Q8IZQ1
Q8NCL4,Q53R12
P20333,Q8NA31
P00450,Q96BU1
Q14151,Q13103
Q8TC29,Q8WWP7
Q13956,Q92481
P05230,Q86X29
Q9Y2Z4,Q9H2Z4
Q7Z4H9,P21554
Q9NVE5,Q69YH5
Q8N972,Q02548
Q8N6L1,O43747
Q13595,Q92879
P40424,O75845
P0DN79,P32942
Q03405,O76064
Q9H313,P63120
Q9BUY7,Q8NEY3
P60852,Q99675
Q9UKV8,Q9H1E5
Q86XD5,O15350
Q8N653,Q9ULS6
Q9NR33,Q9HA90
P18545,Q86UL8
Q8N3Y3,Q8IYB7
Q16517,Q96LU5
Q5VWW1,Q13002
Q8WY36,Q6ZW31
Q9Y244,Q9H7T9
Q9NRZ5,Q2M3G0
O15389,Q12888
Q70JA7,Q9Y4W2
Q96H20,P21817
Q6P9B9,Q9P2W1
P98168,Q96LX8
O15244,Q02246
Q9BXB7,P61962
Q16769,Q9NZL6
P48637,Q96AC1
P30414,P07766
Q9NX14,Q14966
O95758,Q9H1C4
Q9NZL9,P28749
Q92496,Q9H6Q3
O14618,P20594
Q8NGG0,Q9UNN4
O95407,Q9Y4E8
A0A5B7,Q30KQ7
Q3B8N2,Q5VWI1
Q16621,Q9Y5R5
O95750,O43812
O15305,Q7RTS3
Q7L9B9,Q06710
P62070,P32302
Q02556,Q9NYF0
Q9Y291,Q6ZWL3
P23946,Q13433
P07320,P54284
Q8WVZ7,Q9GZK4
Q8NEM7,P61978
Q8IZ40,Q9UL41
P0DKB6,Q969P6
A8MUK1,Q15911
Q8TDI8,P78317
P51582,Q8WVX3
O43396,Q9HD40
A0A0K2S4Q6,O94929
H0YKK7,Q16816
Q9Y4X3,Q14674
Q96KK5,Q2TAL6
P59282,P48736
P17481,Q96HN2
O60481,Q8WW01
Q5VV16,P13725
Q9C004,Q9UGI9
Q8N4C8,Q96E14
Q8TCT8,Q8N7R0
P09228,Q8NGA5
Q99445,Q8TF63
Q00653,Q13106
P48594,O15020
Q96JM7,Q96FF9
P27482,Q8NGQ6
A0A0A0MT70,P35900
Q9Y281,P08473
Q9BV44,Q7LG56
Q9H461,Q9UJ14
Q96GX5,Q8IYY4
P10911,A0A075B6I1
P01106,Q6IA69
Q96KP1,Q06190
Q9UKT5,Q5JVG8
Q9BYC5,Q8NHH1
Q9H2H8,P38435
O14893,Q96L91
Q16526,Q5VXH4
O95947,P05937
Q9Y2J0,Q9UHA7
Q24JQ0,O14529
Q12879,Q8NGR1
Q99501,P29374
P60228,Q8N490
A6NET4,P11509
Q99593,Q12789
Q8IYT8,Q16777
Q6YI46,O95497
Q4G0X4,Q6PUV4
Q53FT3,O94832
Q99942,P31323
Q9NY57,Q8NHQ1
I3L273,P17342
Q9NVQ4,P59942
P40429,Q8IVE3
Q13009,O60762
Q8N0Z6,Q5JWF2
P49841,P09544
Q8IY84,Q96EF6
Q8TAL6,O75173
Q16568,Q11128
Q14957,Q16690
Q9H596,O75153
Q53GT1,Q96PU4
O14958,P30988
Q9P015,Q9H488
P04156,Q9BQS2
Q5VZ89,O95274
P03952,A8MWD9
Q12934,P10323
Q9P0V9,P0DJD4
O15263,Q8NFV5
Q9ULL0,P36941
P45452,P63098
P63092,B2RTY4
Q9NZI7,P09012
Q8NBZ0,Q8N1G0
Q9Y6X3,P52747
Q5BKZ1,P0DOY2
P30101,P35125
F8WFD2,P49641
Q9NR09,Q9NPA8
Q6ZUX7,Q9H0D2
Q96ST8,Q8NFK1
Q03518,P61018
Q9C004,Q6PL18
P61009,Q5H9M0
Q9UK85,Q7Z6E9
P50402,Q9Y5K8
Q05513,P67809
P19623,Q2KHT3
Q9UF56,Q5VYY2
Q13324,Q9UIF9
Q9NXE4,P0DI80
O95631,Q8TC71
P31314,Q9UHC6
Q96CM8,Q8NBK3
Q9UHR5,P98095
O60883,Q53GS9
P22735,P09172
Q14181,Q8WV24
Q6ZSG2,Q8IY45
Q15428,Q9BVJ7
P48681,P62136
P55085,P25774
Q99801,Q6VN20
P20382,Q9NY33
P26010,Q8N423
P11488,O43927
P11086,Q96RJ6
Q9H6A0,O95389
Q14140,Q9HBU6
P20809,Q9Y573
Q5T215,Q92688
O75200,Q9Y5T4
Q92737,P15291
Q9BV94,Q96I13
Q96IK5,O75503
Q8WUG5,Q99704
Q8TC29,Q8IZ07
Q8IZP0,P31151
Q9UJ78,P0DJD9
Q9NVP2,Q96KP4
Q9UBM8,Q9Y580
Q86V40,Q9UKF2
O43897,Q8NGP8
P20671,Q9BXR0
P08034,Q8TCD1
Q9P2F8,P48436
Q9UGM5,Q8IXF0
Q96CU9,Q9H9A5
Q92935,P43489
P0CJ85,P55010
Q8NGG7,P0C7T5
P80192,Q6IMI4
P43116,A6NGA9
Q9ULY5,Q9UIM3
Q9BS92,Q5XPI4
P42785,Q8N4L2
O75956,Q8WYP3
Q3LI67,P12074
A0A0C4DH29,O15553
O75365,O75607
Q2PPJ7,P21810
Q9Y6X2,P78508
Q9HAN9,Q9Y3B3
O60313,Q8NBI5
Q9Y2R0,Q08116
Q6UWJ8,P51668
Q8TAQ9,P22492
A6NNB3,Q6PIU2
O95171,Q2T9J0
Q969H4,Q12951
P13349,P56556
A5YM72,Q8IVF2
Q5VTU8,Q9P260
Q9H9P2,P62266
P53420,Q8N5G0
Q6P9F5,Q16637
Q96QG7,Q8IVV7
Q99075,Q58FF7
Q96A47,Q5SYC1
Q9BSL1,P57075
Q8TAD8,Q9NTZ6
Q7Z406,Q8IV20
Q9P2K8,Q9H0C3
Q9NR19,Q9ULI4
P17900,Q9H497
Q08AG7,Q494U1
P49895,Q9H1Z9
Q3KNV8,B4DS77
P40692,Q6P597
P07478,P41002
Q6ZPD8,Q14686
P39086,Q8IWW8
P29692,A6H8M9
P02771,O75489
Q96RU7,Q86V86
Q9NXH8,Q8TCT0
Q8NGB8,P08913
P09936,P08559
Q9BPX3,Q14929
P49798,Q9NX62
Q9UHR4,O15484
Q9NQL9,O15127
A6NDU8,Q9BVK2
Q8TF72,Q14183
Q9Y2L1,Q86XD5
O43361,Q75N90
Q9H2X8,P56180
Q8IY17,Q9NV88
A1A5B4,Q92609
O95197,Q6PJG6
Q5VXT5,O75208
P51168,Q9UBR4
P63244,Q9BYQ0
Q5JVS0,O43818
Q8NB49,Q15853
P67775,A0A286YF01
Q9BQE3,P54803
Q8NHV4,Q9C0C6
Q9UPE1,Q9NQR4
P07998,Q6PCB8
O75771,Q13387
P98088,Q13017
Q96M91,Q9UKG9
A6NHC0,Q96EL2
Q06889,Q96T17
Q14511,A3KFT3
Q96G91,Q2M2I5
Q6PJT7,Q9NP80
Q9H3S3,F2Z333
Q86YL5,Q9Y2R9
Q8WUB8,Q9ULV0
Q9HAW7,Q14626
P20290,P35548
Q8N6R0,Q9NSE2
Q6WKZ4,Q8IYP2
Q9BXE9,Q07666
O75923,Q8NCS4
P10826,Q9Y6M0
O60502,P59666
Q06265,Q02962
Q2MKA7,Q9BYG8
Q9Y5G0,Q13309
Q92609,P38159
Q9Y2D1,Q96CJ1
P36639,Q3KP66
Q502W7,Q7Z7H5
P61163,A4D1S5
Q96PD5,P36508
Q00G26,Q9GZY0
Q9Y691,Q8TD84
Q86VQ0,Q96DU7
Q96PE7,A8MQ14
O75964,A6NL88
Q9NTK1,O15457
Q9BRQ3,O95352
Q8NAP8,P48637
Q96EY9,Q14114
Q8NE22,Q76FK4
Q9UBQ0,Q9Y6X9
Q9NZ72,Q5T2Q4
Q8NB50,P46060
Q504Q3,Q6NY19
Q9UF11,Q5PRF9
Q8NGS7,P56704
Q53HI1,P20827
Q9H777,P50443
Q9H461,P11245
Q8IY49,Q9UL26
A0A075B6H8,Q9UPP2
Q8N6W0,Q5H8A3
P46776,Q6QNY1
Q3SXZ7,Q7Z4H4
Q8NFY9,Q9UKC9
A6NHP3,Q9Y4G8
P98170,Q9C0G6
Q99705,Q8IWN7
O75901,Q9NX02
O00230,P35555
Q9HDD0,Q13572
Q8N4F7,O75792
Q16635,Q9BV44
Q9ULU4,Q8N2K1
P57729,Q9NWU1
Q8NBQ7,Q8IZF5
Q96LR2,Q96NM4
Q9Y333,Q8N271
Q92736,Q9NP66
Q5VWM6,P26842
Q9NWF9,Q8WWY7
Q6ZVT0,Q9H4L5
O60287,Q9HB75
P51957,Q8IX94
Q9Y365,O75783
Q5JNZ5,P48546
Q8TDS7,Q96KP6
Q03431,A5D8W1
O43516,Q9NVZ3
Q10589,Q14507
Q9P209,P51553
Q9Y4G8,Q9H765
Q15629,Q86TC9
O96006,P78330
Q9BS40,O76009
P55145,Q99572
Q13724,Q7Z4T9
Q9Y2H2,Q14929
Q9NYA1,Q6NUK1
Q9UJ83,Q15072
Q9NTJ3,Q9BSK1
Q5JUK2,Q70J99
Q9ULV0,Q8N0X4
Q6XPS3,Q8WX77
Q9UMX1,P04899
Q92781,P58557
P63135,Q13352
Q9UIW0,Q56NI9
Q9UBQ0,Q9Y3C8
O14529,Q8NHB8
P0CG32,P21941
Q8N4C8,Q6P996
Q9BYB4,O95388
P48664,Q96F45
Q99571,Q96CQ1
Q9Y698,Q8WV22
Q9Y2U5,O75335
Q7L4P6,Q8TBZ6
Q9Y5Y4,Q5VTQ0
Q8NE65,P14621
Q5JX69,O75204
A0A087X1C5,Q86UY6
P14384,Q8TF08
Q9NR21,Q5VZV1
Q9NXR8,Q99853
Q7RTS3,P60981
Q13151,O14521
Q9BYS1,O15042
Q13617,Q14CZ8
P41223,A5D8W1
Q9NR97,Q9NQR9
O76027,Q16671
Q5JR12,A6NIZ1
P01817,Q6PGQ7
Q9NTX5,Q13601
O15389,Q86Y91
Q9UPN7,Q9UKA9
Q8TEB7,Q7Z465
Q96AQ6,Q13045
Q9UHX3,Q9UHG2
Q5T1R4,Q8N1E6
Q70CQ1,P56134
Q02880,Q00G26
Q86VR7,P00325
Q96PP9,Q9UFH2
P17174,Q9H1Y0
Q92911,Q9NS82
Q86UE3,Q04771
Q9BZG2,Q9H270
Q8NHB7,Q13948
Q9NXC5,Q9H7X0
Q96T58,Q8WZ79
P40429,Q6UXU6
Q86WC4,Q9UNX4
Q6NWY9,Q06124
P01594,P43088
Q5SYE7,P09544
O95453,Q8NGG4
Q9P278,O75677
Q99633,P0DP73
Q13137,P22003
P21549,Q9BSE5
Q8NGQ6,Q9BWQ8
Q5VT97,O14874
O14981,Q9NPJ8
Q14160,Q96RR1
Q969X6,A7E2U8
Q92626,O95985
O43281,Q93083
Q9H257,P13747
Q12768,Q5T6F0
P57727,Q9NS87
P20062,A0A0B4J2D9
Q8WTS6,P35244
P29350,Q9BUB4
A0A075B6I4,P31645
Q14457,Q8N1E2
P07766,Q6ZN17
Q8IU85,P47884
Q9H257,P32247
O95409,Q76I76
Q05519,Q9BQS6
Q9BZL6,Q99750
Q8NAX2,Q9UKM9
P01850,Q9HD45
P51957,P43116
P11465,O43374
Q9Y644,P57775
P28370,P50548
Q13443,Q15057
Q9P2J8,Q96ER3
P28336,Q9BWM7
P03928,Q9Y4R8
Q9ULV8,Q9P0K8
Q68CJ6,P55899
Q8IVH8,Q7L1I2
A1A5B4,P83916
P46736,Q13258
Q9NZ09,Q9NQW1
A0A0B4J249,Q8NFZ5
Q92547,P33151
Q12873,Q4ADV7
P42226,P0CG38
P51161,Q02338
P15516,P30518
P38398,Q7L1I2
Q92611,P16581
Q9H0V9,Q86UD7
P14678,Q01523
P04350,Q99633
Q96N23,Q9Y2W3
Q969S3,P0DMU8
P08833,A6NFK2
Q155Q3,Q8IX18
P48651,Q7L5Y6
Q99717,Q9NV70
Q96JC9,Q8N387
Q9BUX1,Q16775
P13385,P52848
Q06787,Q9H2C1
Q8WU08,P0C7U0
O75914,Q86XK3
Q9H993,O75354
P10092,P42336
Q9Y6U7,O75616
Q9H857,Q02952
Q96JM7,Q6NS38
P51693,Q9BX46
P12644,Q96C36
Q15573,Q9NZD2
Q9BUL8,Q9UK32
Q6EKJ0,Q9NVH6
A0A087WSY4,O95810
Q9NXE4,Q9NUJ3
Q9H2P9,A4FU49
Q96DG6,Q9H7E2
P00441,Q02410
O95711,Q8NFZ8
Q8NDN9,Q3B7I2
Q96NT5,P09874
Q96M29,O43526
P10588,O14967
P0CW01,Q9H8Y1
Q4G0Z9,Q9ULV8
Q8IWX5,Q13007
Q5VX71,Q8IYU4
O75022,Q8N9L1
A6NFF2,Q9P2G4
Q15119,O76041
Q8IWL2,Q7Z4V5
Q9H7C9,P09529
Q8TE49,Q96S82
Q9Y5I4,Q7Z5A7
O14813,P48664
Q8N9Z2,P31150
Q9NTN3,P0CG40
O60931,Q96C24
O60312,Q9BYT3
P28482,O43707
Q6PDB4,O60870
Q7Z4N2,Q8WUD1
Q15645,Q9UQ72
P30040,Q5T8I9
Q9BYB0,Q53GQ0
Q16644,O15353
Q9NWS6,Q9Y3P9
Q92908,Q96KN2
Q5T601,Q9H5J0
Q9H2M9,O43736
Q14185,Q8N3T1
Q96PE5,Q96JC9
Q99457,Q58FF6
P33076,P00734
Q96EL1,O95785
P23142,Q96ND8
P29965,P25490
P39905,Q9BTV6
Q96R08,Q86YA3
Q96IQ7,O95073
P51677,P00709
Q8IZT9,Q96HR3
Q9NUL7,O95833
Q8N9I9,Q96A47
